customer_id,purchase_frequency,avg_order_value,price_sensitivity,category_pref,days_since_last_purchase,last_touch_channel,converted
04085,7,688.5,1.7,both,215,social,0
04086,10,5269.5,6.2,beauty,9,social,1
04087,4,4380.0,1.8,fashion,62,social,1
04088,10,6424.5,0.6,fashion,73,social,1
04089,8,1935.0,1.0,both,2,search,0
04090,5,4438.5,4.0,beauty,208,crm,0
04091,6,814.5,0.5,fashion,73,social,0
04092,11,3754.5,4.7,fashion,82,social,1
04094,8,4620.0,4.1,fashion,11,social,1
04097,2,3835.5,2.6,beauty,131,social,1
04099,5,3100.5,2.1,beauty,28,influencer,0
04100,10,2823.0,3.3,fashion,223,search,0
04101,11,1329.0,2.7,beauty,16,social,0
04102,6,3112.5,0.7,beauty,152,search,1
04104,3,1779.0,1.1,both,84,crm,1
04107,2,2154.0,5.9,both,14,social,1
04108,0,1384.5,6.7,beauty,81,social,1
04109,14,5179.5,2.3,fashion,79,search,0
04110,0,1996.5,1.9,beauty,150,influencer,1
04111,4,2982.0,6.3,both,167,influencer,1
04114,13,610.5,4.9,beauty,65,social,0
04115,7,2964.0,1.6,fashion,92,social,0
04116,2,4722.0,6.9,beauty,82,search,0
04119,7,4659.0,7.0,fashion,211,social,1
04121,8,3208.5,3.6,beauty,248,influencer,1
04122,1,3711.0,7.3,both,64,search,1
04123,11,1195.5,7.1,fashion,15,search,1
04124,7,630.0,1.0,fashion,3,crm,1
04125,1,5265.0,2.2,both,2,social,1
04126,6,1795.5,4.1,beauty,9,crm,0
04127,7,886.5,1.9,beauty,12,influencer,0
04130,14,3745.5,4.9,fashion,167,search,0
04131,2,858.0,1.8,fashion,39,social,1
04132,12,450.0,7.4,beauty,25,search,0
04134,6,3151.5,2.4,fashion,80,social,0
04135,9,3102.0,2.2,fashion,11,crm,1
04136,2,5373.0,7.4,beauty,21,social,1
04137,7,3336.0,0.8,beauty,251,search,1
04138,8,1254.0,2.8,beauty,51,social,1
04139,1,2617.5,3.1,beauty,0,social,0
04140,14,3942.0,4.3,fashion,76,social,1
04141,0,2004.0,6.4,fashion,66,social,1
04142,7,4288.5,4.8,fashion,24,social,0
04143,9,3651.0,4.4,both,22,social,0
04144,5,2032.5,1.7,beauty,36,social,1
04145,9,1269.0,4.3,beauty,76,social,0
04147,2,1935.0,8.5,fashion,72,search,0
04148,8,1387.5,1.3,beauty,76,influencer,1
04150,5,2506.5,6.4,both,76,influencer,0
04153,5,4434.0,6.3,both,172,social,1
04154,0,2574.0,3.2,beauty,196,search,0
04157,4,3114.0,4.0,both,62,search,0
04158,7,2169.0,3.7,beauty,72,influencer,0
04159,12,954.0,2.1,both,20,search,0
04160,1,3481.5,6.8,both,6,social,1
04162,6,1114.5,4.4,beauty,88,influencer,0
04163,5,1188.0,3.5,fashion,3,search,1
04164,0,726.0,6.8,fashion,46,search,0
04165,11,4072.5,6.7,fashion,113,search,0
04166,7,5139.0,1.6,fashion,281,social,0
04169,14,1201.5,0.7,fashion,288,social,1
04171,4,2404.5,2.2,beauty,1,social,0
04172,6,3915.0,4.7,beauty,53,influencer,1
04173,8,1324.5,5.0,beauty,32,influencer,1
04174,3,1773.0,6.8,fashion,17,search,1
04176,13,646.5,3.6,beauty,18,social,1
04179,6,1884.0,7.7,fashion,31,social,0
04180,7,3897.0,4.4,beauty,292,social,0
04181,4,934.5,6.6,beauty,17,search,0
04182,14,2080.5,1.8,fashion,284,social,0
04184,2,1198.5,4.4,beauty,87,search,0
04185,0,2158.5,6.5,fashion,64,social,1
04186,9,2439.0,4.9,fashion,216,social,1
04189,10,2499.0,5.7,fashion,50,social,1
04193,12,2632.5,9.3,fashion,30,crm,0
04194,6,2248.5,2.4,both,59,search,0
04195,1,3607.5,9.3,beauty,12,social,0
04196,1,2533.5,5.4,both,227,social,1
04198,12,4188.0,5.1,fashion,0,social,1
04199,11,5664.0,4.9,beauty,137,social,1
04200,0,1126.5,2.0,fashion,271,social,1
04201,1,2968.5,1.6,beauty,3,social,1
04202,4,3717.0,4.3,beauty,150,social,1
04204,14,5812.5,3.4,fashion,31,crm,0
04205,10,5421.0,7.5,both,20,social,1
04206,9,1254.0,6.7,fashion,286,crm,1
04207,5,6295.5,2.0,both,1,social,0
04208,1,5971.5,7.5,fashion,64,influencer,0
04209,14,1737.0,5.3,beauty,197,social,0
04210,13,2529.0,0.8,both,280,social,0
04211,7,2805.0,1.5,beauty,18,social,0
04212,3,2404.5,5.1,beauty,198,crm,0
04213,2,1282.5,7.1,beauty,138,influencer,1
04214,4,502.5,3.4,beauty,26,social,0
04215,13,936.0,4.2,fashion,37,influencer,0
04216,7,3096.0,4.5,fashion,64,social,0
04217,8,2031.0,8.1,beauty,2,social,1
04218,0,4845.0,5.6,fashion,38,influencer,1
04219,3,1167.0,7.3,both,58,social,0
04220,5,4501.5,3.9,beauty,3,social,1
04222,12,5203.5,0.2,beauty,80,social,0
04223,8,3549.0,7.1,fashion,73,social,1
04224,0,726.0,3.8,beauty,111,social,0
04225,14,2212.5,6.4,fashion,61,crm,0
04226,12,810.0,9.1,fashion,80,social,0
04227,14,3799.5,8.1,fashion,45,search,0
04228,13,1552.5,8.1,beauty,78,search,0
04230,9,3867.0,7.1,fashion,3,search,0
04232,5,5034.0,3.0,fashion,78,influencer,0
04233,8,3729.0,3.8,both,34,social,0
04234,14,2274.0,8.3,fashion,7,social,0
04235,3,4077.0,2.3,fashion,39,crm,0
04236,9,897.0,1.5,fashion,0,search,0
04238,8,2226.0,7.6,beauty,39,search,1
04239,2,645.0,5.6,fashion,42,influencer,1
04240,10,3255.0,5.5,fashion,4,search,0
04242,4,4570.5,0.7,fashion,59,social,0
04243,9,4395.0,2.8,fashion,1,crm,0
04244,0,4513.5,1.2,fashion,0,search,0
04245,6,664.5,5.5,fashion,27,influencer,0
04246,7,1147.5,7.4,beauty,38,search,0
04247,14,5472.0,0.8,fashion,84,social,1
04249,0,3489.0,8.8,beauty,267,crm,0
04250,8,2325.0,2.2,fashion,169,social,0
04251,6,1203.0,1.8,fashion,2,social,0
04252,13,5437.5,3.3,fashion,47,influencer,0
04253,5,1557.0,8.7,beauty,64,search,0
04254,3,967.5,3.1,beauty,290,search,1
04255,2,2635.5,5.4,fashion,44,search,0
04256,3,1182.0,1.2,fashion,241,search,0
04257,0,2643.0,7.1,beauty,11,social,1
04258,8,403.5,4.7,fashion,1,social,1
04259,1,501.0,6.0,fashion,13,social,1
04260,1,2643.0,5.1,both,71,search,1
04261,2,3469.5,0.5,fashion,271,social,1
04262,13,990.0,0.0,fashion,42,influencer,0
04263,12,3262.5,7.8,beauty,256,social,1
04264,0,1470.0,8.1,both,26,social,1
04265,9,5596.5,8.3,fashion,174,influencer,0
04266,2,570.0,3.9,fashion,50,social,1
04267,3,5256.0,0.8,fashion,80,search,1
04268,8,3843.0,4.9,beauty,0,social,1
04271,5,1618.5,1.6,fashion,7,social,1
04272,12,1686.0,1.7,both,90,influencer,0
04273,0,1048.5,8.3,beauty,97,social,0
04274,2,1599.0,4.1,both,26,influencer,1
04276,6,3073.5,4.1,both,298,search,1
04277,6,625.5,8.1,both,110,search,0
04278,9,1707.0,3.9,both,13,social,0
04279,12,5355.0,7.1,beauty,21,social,0
04280,11,823.5,2.0,fashion,153,search,1
04281,11,3609.0,4.7,beauty,28,search,1
04282,14,3690.0,4.0,fashion,147,influencer,1
04283,12,6393.0,3.0,beauty,181,search,0
04284,0,1018.5,7.8,both,8,search,1
04285,8,2976.0,0.6,beauty,84,search,0
04287,6,3987.0,1.5,beauty,0,crm,1
04288,11,3840.0,4.8,beauty,1,social,1
04289,11,633.0,7.0,fashion,5,crm,0
04291,8,2833.5,7.6,beauty,60,search,1
04292,11,649.5,4.8,beauty,0,social,0
04293,11,592.5,6.1,beauty,22,social,1
04295,8,2910.0,7.0,beauty,55,influencer,1
04296,3,3211.5,0.1,both,66,social,1
04297,5,2350.5,4.5,fashion,39,influencer,0
04298,12,1264.5,1.9,beauty,30,influencer,1
04299,11,2245.5,7.3,beauty,11,crm,0
04302,5,1836.0,5.7,beauty,175,influencer,0
04307,4,2256.0,1.8,beauty,32,influencer,1
04309,7,3730.5,3.1,beauty,258,social,1
04310,2,3025.5,8.0,beauty,107,social,0
04311,5,1902.0,4.4,beauty,0,social,1
04312,11,3330.0,1.7,fashion,45,search,1
04314,3,1482.0,6.7,fashion,182,social,0
04315,9,1665.0,7.2,beauty,53,search,0
04316,6,4756.5,7.4,fashion,52,social,0
04317,14,3748.5,6.0,fashion,7,social,1
04318,0,2677.5,2.7,both,13,crm,1
04319,11,1656.0,4.5,beauty,32,search,0
04320,6,1615.5,5.6,fashion,35,social,1
04321,8,2593.5,2.1,both,42,influencer,0
04322,9,2370.0,9.1,both,258,crm,1
04323,7,2841.0,5.4,both,62,social,1
04324,3,1705.5,7.1,beauty,189,social,0
04325,2,1278.0,4.3,both,17,social,1
04326,6,2637.0,0.8,both,186,influencer,1
04327,12,3811.5,3.6,beauty,8,search,1
04328,11,4978.5,2.3,beauty,259,search,1
04329,0,2208.0,9.0,both,41,crm,1
04330,7,2923.5,8.5,beauty,34,search,1
04331,13,3217.5,4.4,fashion,66,social,1
04332,11,2398.5,4.4,fashion,69,social,1
04335,5,3822.0,3.8,fashion,21,social,1
04336,9,6237.0,4.6,beauty,44,crm,1
04337,7,1476.0,6.2,fashion,178,social,1
04339,4,2874.0,7.6,fashion,261,influencer,1
04341,3,4681.5,0.2,both,34,influencer,1
04342,6,2847.0,7.9,beauty,156,search,0
04343,5,2299.5,4.4,beauty,4,social,0
04347,11,3750.0,1.6,beauty,34,social,0
04348,4,1657.5,7.8,beauty,58,influencer,0
04349,1,3372.0,9.1,both,59,social,0
04350,3,2064.0,5.0,beauty,16,social,1
04351,0,2614.5,6.3,beauty,5,social,0
04353,8,2367.0,4.6,both,3,social,1
04356,4,3060.0,2.4,beauty,15,search,0
04357,0,5301.0,3.9,beauty,31,social,1
04358,3,4969.5,8.9,fashion,55,social,0
04359,3,1873.5,7.7,fashion,62,search,1
04361,4,5349.0,5.3,both,2,social,1
04362,1,5394.0,5.3,fashion,0,social,1
04363,1,2821.5,2.0,beauty,5,influencer,1
04364,11,4399.5,4.3,beauty,91,social,1
04365,1,5007.0,7.9,both,1,search,0
04366,10,4356.0,4.8,fashion,2,social,1
04367,7,3798.0,0.8,both,271,social,1
04368,12,1903.5,5.9,fashion,5,social,1
04369,11,1645.5,4.6,fashion,65,search,0
04370,1,1066.5,8.3,fashion,229,crm,1
04371,5,2137.5,3.3,beauty,16,social,0
04375,13,4336.5,0.5,fashion,7,search,1
04376,0,5296.5,7.0,beauty,86,social,0
04377,1,1564.5,5.4,fashion,67,crm,0
04378,13,1963.5,1.2,fashion,35,search,1
04380,5,2838.0,2.8,fashion,82,search,1
04381,14,6120.0,4.3,beauty,65,social,1
04383,5,3286.5,2.3,both,58,social,0
04384,7,3766.5,4.2,fashion,195,social,0
04385,14,1707.0,7.8,beauty,76,social,1
04387,6,1086.0,1.7,beauty,74,crm,0
04388,0,4242.0,6.9,fashion,62,social,0
04389,1,2781.0,1.1,beauty,102,search,0
04393,7,4353.0,2.8,both,212,influencer,0
04395,6,2838.0,5.3,fashion,6,social,0
04396,6,5085.0,2.9,beauty,13,influencer,1
04397,7,3709.5,0.9,fashion,277,search,0
04398,8,4060.5,4.7,beauty,13,influencer,1
04400,13,2790.0,4.4,beauty,179,crm,1
04401,6,2830.5,5.6,fashion,271,social,0
04402,8,2377.5,6.9,beauty,57,influencer,0
04403,14,3975.0,5.4,both,89,search,1
04404,4,4431.0,3.7,fashion,122,social,0
04405,9,1287.0,4.9,beauty,81,influencer,1
04409,9,2955.0,0.7,both,6,social,1
04410,10,1455.0,7.8,beauty,7,social,0
04412,3,4269.0,5.4,beauty,187,social,1
04413,13,3477.0,2.7,fashion,7,social,0
04414,1,5502.0,2.6,both,33,social,1
04415,10,5691.0,0.3,beauty,91,social,1
04416,2,3088.5,0.3,beauty,46,social,1
04417,2,4642.5,3.0,fashion,185,social,1
04418,1,1503.0,3.1,fashion,41,search,0
04419,12,1708.5,4.3,beauty,50,social,1
04420,8,3313.5,1.9,beauty,144,social,1
04423,13,5409.0,3.1,both,56,social,0
04424,9,4339.5,3.3,both,59,social,1
04427,10,2362.5,4.1,beauty,83,influencer,0
04428,7,2806.5,2.1,fashion,270,social,1
04429,9,5149.5,5.9,beauty,60,influencer,0
04431,4,2796.0,6.5,beauty,59,influencer,0
04434,2,4593.0,4.6,fashion,22,social,1
04436,9,538.5,0.3,beauty,43,influencer,1
04437,1,786.0,4.4,fashion,38,search,0
04438,12,2457.0,4.2,fashion,206,social,0
04439,7,2026.5,1.0,fashion,155,influencer,0
04441,11,2113.5,7.8,both,70,social,0
04442,13,3736.5,2.9,fashion,188,influencer,1
04443,8,1453.5,2.0,both,200,social,0
04444,11,2332.5,4.2,both,2,social,0
04445,5,1380.0,6.9,fashion,77,crm,1
04446,3,2355.0,5.0,beauty,13,social,1
04447,5,1629.0,3.9,beauty,3,social,1
04448,11,2808.0,2.5,both,6,influencer,0
04449,6,1998.0,5.2,beauty,8,social,1
04450,11,2193.0,3.6,both,66,social,0
04451,7,751.5,7.1,fashion,220,social,1
04452,2,4882.5,5.6,fashion,219,social,0
04453,11,2005.5,9.7,beauty,129,influencer,0
04454,5,2925.0,6.8,both,233,social,1
04455,13,1774.5,3.0,beauty,13,crm,0
04457,5,1428.0,0.3,fashion,7,social,1
04458,9,4762.5,1.4,both,6,social,1
04459,6,2044.5,5.6,fashion,42,search,1
04460,14,5539.5,6.4,beauty,71,influencer,1
04462,3,1918.5,6.6,both,17,social,1
04464,14,481.5,3.8,fashion,101,search,0
04465,1,4627.5,5.9,beauty,4,crm,1
04466,14,4063.5,7.7,fashion,15,crm,1
04468,2,2286.0,8.6,beauty,20,crm,0
04469,14,2361.0,3.8,beauty,3,social,1
04470,14,3126.0,6.9,fashion,25,influencer,1
04471,8,1701.0,4.4,beauty,33,social,0
04472,7,5184.0,0.4,fashion,39,influencer,1
04474,5,6685.5,7.1,beauty,0,search,0
04475,9,4428.0,4.8,both,299,search,1
04476,1,5340.0,6.6,fashion,228,search,0
04477,14,2496.0,1.1,beauty,9,social,1
04478,7,1740.0,5.0,both,108,search,0
04479,10,2613.0,0.9,both,63,social,1
04480,14,2827.5,1.7,beauty,88,search,0
04481,5,5457.0,0.9,both,80,search,0
04482,10,483.0,6.0,beauty,60,search,0
04484,5,967.5,6.3,beauty,94,influencer,0
04485,12,2832.0,6.6,fashion,59,social,1
04486,4,867.0,4.6,beauty,294,social,0
04487,5,4578.0,6.1,fashion,35,search,1
04488,12,2224.5,2.6,fashion,11,social,0
04489,0,1605.0,8.7,both,247,search,0
04490,3,4534.5,7.4,beauty,26,social,1
04491,6,1845.0,1.2,beauty,19,influencer,0
04492,12,799.5,0.1,fashion,68,search,0
04493,14,748.5,6.2,beauty,28,social,1
04494,4,3553.5,8.9,both,138,social,1
04495,5,2380.5,6.1,both,88,social,0
04496,1,2650.5,1.1,fashion,44,social,0
04497,7,3315.0,3.7,both,11,search,0
04499,3,5701.5,3.3,beauty,11,influencer,1
04500,5,2434.5,2.8,beauty,44,search,1
04501,2,5368.5,8.2,fashion,15,social,1
04502,8,2673.0,3.9,both,74,search,1
04507,14,1308.0,6.9,beauty,48,search,0
04509,8,3288.0,3.3,beauty,16,social,0
04511,8,1540.5,8.2,fashion,12,search,0
04512,1,690.0,2.6,beauty,118,influencer,0
04513,8,3820.5,2.3,fashion,13,influencer,0
04514,7,460.5,7.9,beauty,8,social,0
04515,14,5620.5,7.2,fashion,6,search,1
04516,1,1516.5,7.3,fashion,30,influencer,1
04517,8,3145.5,4.5,both,111,search,1
04518,4,1621.5,7.0,both,84,social,1
04519,12,783.0,3.2,beauty,31,social,1
04520,11,2380.5,6.1,fashion,42,social,1
04521,8,2887.5,6.7,both,31,social,1
04523,3,2487.0,4.3,fashion,9,social,0
04525,10,1734.0,9.3,both,1,search,1
04526,4,1293.0,9.2,both,132,search,0
04527,14,937.5,6.0,beauty,9,influencer,0
04528,6,2005.5,5.2,fashion,26,influencer,1
04530,6,1696.5,3.7,fashion,0,search,1
04533,5,3175.5,6.9,beauty,38,social,0
04534,14,1614.0,4.9,both,10,social,1
04535,7,3286.5,0.3,fashion,30,social,0
04536,10,5403.0,0.2,beauty,67,social,1
04537,9,1242.0,2.8,both,3,search,1
04538,8,1837.5,5.8,fashion,11,influencer,1
04542,7,2061.0,3.0,beauty,7,search,0
04543,14,2881.5,7.9,both,3,social,0
04544,4,2691.0,4.2,beauty,67,social,0
04548,5,5190.0,2.2,fashion,247,search,1
04549,8,5658.0,6.6,fashion,154,social,1
04551,11,4140.0,4.2,both,39,search,1
04553,0,2695.5,5.7,beauty,45,influencer,1
04554,13,5809.5,1.0,fashion,12,social,1
04555,3,2013.0,2.9,fashion,9,social,0
04556,8,1242.0,2.3,both,92,search,0
04557,12,813.0,3.9,beauty,54,crm,0
04559,14,2373.0,2.8,beauty,71,search,1
04560,14,5704.5,1.4,both,8,social,0
04561,5,2755.5,6.9,fashion,66,search,0
04562,13,5191.5,7.3,beauty,30,search,1
04563,13,4189.5,5.6,fashion,17,social,1
04565,3,847.5,2.8,fashion,69,social,0
04566,0,4062.0,4.7,fashion,80,influencer,1
04567,12,2400.0,7.3,fashion,59,social,1
04570,1,2143.5,4.8,both,87,social,0
04572,3,6315.0,7.6,beauty,51,influencer,1
04573,3,3370.5,4.6,both,3,crm,1
04574,10,1585.5,2.7,beauty,69,influencer,1
04575,13,3708.0,2.6,both,62,social,0
04577,6,1696.5,1.2,beauty,30,social,0
04578,12,924.0,1.7,beauty,173,social,0
04579,2,1305.0,8.8,beauty,17,social,0
04580,6,3855.0,1.3,beauty,76,social,1
04581,7,5109.0,4.0,fashion,4,social,1
04582,11,4291.5,6.5,fashion,8,social,1
04583,6,655.5,6.8,both,76,social,1
04586,8,945.0,4.3,fashion,34,search,1
04587,0,649.5,4.7,fashion,51,influencer,1
04588,9,2163.0,3.9,beauty,197,influencer,0
04589,5,1963.5,7.1,both,18,influencer,0
04590,3,2365.5,4.9,beauty,123,social,0
04591,0,3655.5,7.8,beauty,62,influencer,1
04592,1,1738.5,3.2,beauty,1,social,1
04593,9,3366.0,1.4,beauty,43,influencer,1
04594,3,2824.5,0.8,fashion,49,influencer,0
04595,0,2125.5,4.9,beauty,29,social,0
04596,14,624.0,5.5,beauty,15,social,1
04598,0,1231.5,1.0,both,23,influencer,1
04599,12,3298.5,6.8,beauty,62,crm,1
04600,8,1197.0,2.8,fashion,99,social,0
04602,2,1803.0,5.5,fashion,73,search,1
04603,11,3988.5,3.4,both,62,social,1
04605,0,2409.0,0.5,fashion,80,social,0
04607,5,385.5,0.1,beauty,128,search,1
04608,6,2664.0,5.4,both,58,social,1
04609,6,2110.5,1.8,beauty,259,influencer,0
04610,9,771.0,4.9,fashion,261,influencer,0
04611,10,3259.5,2.7,fashion,26,search,0
04612,3,2121.0,3.8,fashion,79,social,1
04613,4,3234.0,1.6,fashion,1,influencer,0
04615,5,6094.5,7.5,fashion,19,social,1
04617,13,2925.0,9.4,beauty,145,social,0
04618,14,1503.0,4.8,fashion,21,crm,0
04619,6,5509.5,8.6,both,245,social,1
04621,8,2293.5,7.7,beauty,53,social,1
04622,11,3133.5,3.7,both,59,social,1
04624,4,2845.5,1.3,beauty,6,search,1
04625,3,3237.0,6.8,fashion,14,social,1
04626,6,2707.5,2.6,both,13,search,1
04627,13,435.0,4.8,fashion,82,search,0
04628,2,2508.0,8.4,beauty,206,social,0
04629,3,4390.5,5.9,beauty,12,social,1
04630,14,4467.0,4.7,beauty,8,search,0
04631,8,2940.0,8.2,fashion,16,social,1
04632,4,5239.5,7.1,both,22,social,1
04635,6,430.5,0.4,beauty,2,social,1
04636,1,582.0,5.5,beauty,41,crm,0
04638,4,2971.5,0.4,fashion,117,social,0
04639,4,1833.0,5.4,fashion,26,influencer,0
04640,3,2359.5,4.9,fashion,32,search,1
04641,7,2592.0,1.1,beauty,15,social,1
04642,10,2175.0,7.9,both,208,social,0
04643,3,3025.5,3.2,beauty,46,influencer,1
04644,1,5067.0,7.3,fashion,63,search,1
04645,4,3627.0,5.4,fashion,13,influencer,0
04646,2,2307.0,2.9,beauty,0,social,1
04648,2,2313.0,7.5,fashion,9,search,1
04649,6,2149.5,7.3,fashion,173,search,1
04650,13,945.0,4.3,fashion,275,crm,0
04651,5,1660.5,7.6,fashion,12,search,0
04652,1,1333.5,4.5,fashion,11,influencer,0
04653,10,2418.0,6.0,beauty,289,social,0
04654,14,1867.5,6.9,both,88,search,0
04655,13,2334.0,1.3,both,17,search,1
04656,7,6523.5,7.3,beauty,14,social,1
04659,7,2938.5,0.9,both,63,social,0
04660,10,4711.5,4.7,fashion,3,social,1
04661,10,1674.0,8.9,beauty,36,search,0
04662,11,1699.5,5.6,fashion,30,influencer,1
04665,10,2545.5,1.5,beauty,0,social,0
04666,2,513.0,4.5,fashion,34,influencer,0
04667,1,4944.0,8.7,both,234,social,1
04668,2,1572.0,6.1,fashion,186,search,0
04670,7,4506.0,4.4,fashion,252,search,1
04671,3,3637.5,7.0,beauty,32,crm,1
04673,14,3118.5,0.4,fashion,16,social,1
04674,3,2376.0,2.9,both,13,social,1
04675,14,2989.5,2.5,beauty,203,social,0
04677,12,2091.0,0.4,fashion,11,influencer,0
04678,5,2221.5,4.1,fashion,24,crm,0
04679,9,3055.5,1.3,fashion,76,social,0
04683,7,2992.5,7.1,fashion,93,social,0
04684,5,3222.0,3.2,fashion,70,social,1
04685,1,2703.0,9.8,fashion,14,social,1
04687,11,2754.0,2.5,fashion,21,social,0
04688,1,3316.5,9.1,fashion,49,social,1
04689,9,1344.0,1.8,fashion,89,social,1
04690,6,3057.0,4.3,fashion,7,social,1
04691,14,2445.0,5.3,both,60,influencer,0
04692,10,2850.0,8.1,beauty,31,social,0
04693,9,766.5,0.4,beauty,98,influencer,0
04694,5,6385.5,4.9,both,294,social,0
04697,5,1965.0,4.8,beauty,65,influencer,0
04698,9,2085.0,6.0,both,112,search,1
04699,0,2950.5,2.6,fashion,1,influencer,1
04700,14,1833.0,3.0,both,11,influencer,1
04701,2,2101.5,1.4,beauty,154,search,0
04702,14,3963.0,3.4,fashion,60,social,0
04703,9,957.0,3.5,both,1,influencer,1
04705,0,778.5,2.6,fashion,2,social,1
04707,3,4432.5,3.8,beauty,73,social,1
04708,10,1075.5,4.6,beauty,72,social,0
04709,0,5004.0,0.6,fashion,10,social,0
04710,1,3591.0,3.1,both,137,social,0
04711,0,2337.0,4.9,beauty,180,social,0
04713,11,3660.0,5.3,fashion,120,search,0
04714,11,1582.5,0.1,fashion,49,search,1
04715,5,4467.0,1.8,beauty,44,social,1
04716,10,1123.5,3.2,both,75,crm,1
04717,3,1969.5,2.6,beauty,57,social,1
04718,7,1624.5,8.2,fashion,33,social,0
04720,4,694.5,3.4,fashion,43,search,0
04721,13,1026.0,5.5,beauty,42,search,1
04722,9,1791.0,0.3,beauty,49,social,1
04723,4,1503.0,3.1,fashion,36,social,0
04724,10,4678.5,7.2,beauty,291,influencer,0
04725,10,3819.0,6.7,both,49,influencer,1
04728,9,2325.0,1.2,fashion,2,search,1
04729,5,2193.0,7.3,beauty,70,influencer,0
04730,5,1165.5,5.1,beauty,23,social,0
04731,2,1998.0,7.9,beauty,28,social,0
04732,12,1326.0,4.7,fashion,99,search,1
04735,12,4329.0,3.3,beauty,14,search,1
04736,6,2991.0,6.1,beauty,102,social,0
04737,1,4389.0,7.2,fashion,34,influencer,0
04738,2,943.5,0.3,fashion,201,social,0
04739,5,2232.0,2.8,fashion,69,social,0
04740,9,4131.0,5.6,beauty,89,social,1
04741,8,3315.0,3.4,beauty,59,social,0
04742,12,4410.0,4.6,fashion,77,search,1
04743,8,3273.0,0.4,fashion,62,search,1
04744,7,3882.0,3.6,fashion,35,search,0
04746,8,4797.0,5.1,beauty,85,crm,1
04747,10,5146.5,1.1,beauty,291,search,0
04748,14,6565.5,9.1,fashion,270,social,1
04749,10,2980.5,8.7,beauty,60,search,0
04750,8,2736.0,9.0,fashion,202,influencer,0
04751,9,1930.5,5.6,fashion,27,social,1
04752,10,5689.5,2.6,beauty,37,social,0
04753,12,3075.0,3.9,fashion,77,social,1
04754,8,4342.5,0.7,beauty,50,search,1
04755,4,2640.0,3.6,fashion,11,social,1
04757,5,2566.5,0.5,beauty,43,crm,0
04760,12,834.0,8.5,fashion,204,social,0
04762,3,2268.0,6.8,beauty,76,search,1
04763,14,2227.5,2.5,beauty,181,social,1
04766,12,2187.0,2.4,fashion,15,influencer,0
04767,0,433.5,0.9,fashion,12,social,0
04768,11,1864.5,6.2,both,12,influencer,1
04770,2,3177.0,3.6,beauty,147,social,1
04771,6,4134.0,2.7,beauty,15,social,1
04772,14,3279.0,2.6,fashion,2,influencer,1
04774,6,4162.5,4.8,both,4,influencer,1
04775,9,2506.5,3.5,fashion,197,social,1
04776,13,2755.5,6.8,beauty,73,social,0
04777,9,5569.5,5.5,both,225,social,0
04778,14,916.5,8.5,beauty,77,influencer,1
04779,12,1813.5,6.5,fashion,34,social,0
04783,12,1873.5,2.6,fashion,175,social,0
04784,14,1798.5,8.5,fashion,83,influencer,1
04786,14,5839.5,1.8,fashion,274,social,0
04787,11,2404.5,8.4,beauty,31,search,1
04788,8,2578.5,8.1,fashion,56,social,1
04790,2,4938.0,6.3,fashion,228,crm,0
04791,2,666.0,4.3,beauty,13,crm,1
04792,4,2031.0,5.3,both,18,social,1
04793,12,2272.5,2.2,fashion,8,influencer,1
04794,12,1945.5,4.8,both,35,social,0
04795,6,1068.0,0.4,both,49,influencer,1
04796,2,1570.5,3.0,beauty,71,influencer,1
04797,3,4305.0,7.2,fashion,23,social,1
04798,13,2859.0,0.8,beauty,17,influencer,0
04799,1,4530.0,7.7,beauty,18,social,0
04800,8,603.0,8.2,fashion,6,social,0
04802,8,5410.5,3.7,beauty,55,social,1
04803,12,2277.0,6.9,beauty,45,social,1
04804,10,4137.0,3.5,both,150,crm,0
04805,1,1165.5,1.1,beauty,176,search,0
04806,4,2170.5,1.8,fashion,26,influencer,0
04808,7,3085.5,8.2,fashion,15,search,1
04810,13,4071.0,7.6,fashion,70,influencer,0
04812,9,3267.0,3.9,beauty,36,social,1
04815,9,2775.0,9.1,fashion,180,social,0
04816,4,1638.0,1.2,fashion,79,social,0
04817,6,1329.0,5.8,both,32,social,1
04818,8,4774.5,7.6,beauty,145,influencer,1
04820,11,2371.5,3.9,beauty,42,influencer,1
04821,14,4671.0,6.2,fashion,73,search,0
04822,14,2197.5,7.7,beauty,2,social,0
04823,10,1152.0,8.0,fashion,38,social,1
04824,5,3550.5,1.5,fashion,22,influencer,0
04825,1,1648.5,7.2,both,52,search,0
04826,5,1957.5,4.6,both,151,search,0
04827,0,616.5,4.5,fashion,36,influencer,0
04829,10,2464.5,4.8,both,3,social,1
04830,12,3802.5,8.4,fashion,59,search,1
04831,1,2806.5,2.5,beauty,89,search,0
04833,2,549.0,2.1,fashion,227,social,0
04835,9,4867.5,2.5,fashion,1,social,1
04839,12,3999.0,4.4,both,124,crm,0
04841,12,766.5,5.5,beauty,0,social,0
04842,12,2184.0,9.2,beauty,23,social,0
04843,4,3660.0,8.2,fashion,83,social,0
04845,3,3444.0,0.8,beauty,299,social,0
04848,10,4149.0,7.5,fashion,29,search,1
04850,0,4278.0,7.4,fashion,4,social,1
04852,2,730.5,8.7,beauty,24,social,0
04853,12,670.5,5.6,beauty,71,search,1
04855,14,2037.0,4.8,both,52,search,0
04856,5,906.0,4.7,beauty,43,search,0
04857,14,2737.5,5.5,fashion,118,search,1
04858,5,2980.5,4.9,fashion,46,search,1
